unique_id,ds,y
Beer,1992-06-01,410.0
Beer,1992-09-01,420.0
Beer,1992-12-01,532.0
Beer,1993-03-01,433.0
Beer,1993-06-01,421.0
Beer,1993-09-01,410.0
Beer,1993-12-01,512.0
Beer,1994-03-01,449.0
Beer,1994-06-01,381.0
Beer,1994-09-01,423.0
Beer,1994-12-01,531.0
Beer,1995-03-01,426.0
Beer,1995-06-01,408.0
Beer,1995-09-01,416.0
Beer,1995-12-01,520.0
Beer,1996-03-01,409.0
Beer,1996-06-01,398.0
Beer,1996-09-01,398.0
Beer,1996-12-01,507.0
Beer,1997-03-01,432.0
Beer,1997-06-01,398.0
Beer,1997-09-01,406.0
Beer,1997-12-01,526.0
Beer,1998-03-01,428.0
Beer,1998-06-01,397.0
Beer,1998-09-01,403.0
Beer,1998-12-01,517.0
Beer,1999-03-01,435.0
Beer,1999-06-01,383.0
Beer,1999-09-01,424.0
Beer,1999-12-01,521.0
Beer,2000-03-01,421.0
Beer,2000-06-01,402.0
Beer,2000-09-01,414.0
Beer,2000-12-01,500.0
Beer,2001-03-01,451.0
Beer,2001-06-01,380.0
Beer,2001-09-01,416.0
Beer,2001-12-01,492.0
Beer,2002-03-01,428.0
Beer,2002-06-01,408.0
Beer,2002-09-01,406.0
Beer,2002-12-01,506.0
Beer,2003-03-01,435.0
Beer,2003-06-01,380.0
Beer,2003-09-01,421.0
Beer,2003-12-01,490.0
Beer,2004-03-01,435.0
Beer,2004-06-01,390.0
Beer,2004-09-01,412.0
Beer,2004-12-01,454.0
Beer,2005-03-01,416.0
Beer,2005-06-01,403.0
Beer,2005-09-01,408.0
Beer,2005-12-01,482.0
Beer,2006-03-01,438.0
Beer,2006-06-01,386.0
Beer,2006-09-01,405.0
Beer,2006-12-01,491.0
Beer,2007-03-01,427.0
Beer,2007-06-01,383.0
Beer,2007-09-01,394.0
Beer,2007-12-01,473.0
Beer,2008-03-01,420.0
Beer,2008-06-01,390.0
Beer,2008-09-01,410.0
Beer,2008-12-01,488.0
Beer,2009-03-01,415.0
Beer,2009-06-01,398.0
Beer,2009-09-01,419.0
Beer,2009-12-01,488.0
Beer,2010-03-01,414.0
Beer,2010-06-01,374.0
Tobacco,1956-03-01,5225.0
Tobacco,1956-06-01,5178.0
Tobacco,1956-09-01,5297.0
Tobacco,1956-12-01,5681.0
Tobacco,1957-03-01,5577.0
Tobacco,1957-06-01,5651.0
Tobacco,1957-09-01,5317.0
Tobacco,1957-12-01,6152.0
Tobacco,1958-03-01,5758.0
Tobacco,1958-06-01,5641.0
Tobacco,1958-09-01,5802.0
Tobacco,1958-12-01,6265.0
Tobacco,1959-03-01,5478.0
Tobacco,1959-06-01,5892.0
Tobacco,1959-09-01,5952.0
Tobacco,1959-12-01,6597.0
Tobacco,1960-03-01,5980.0
Tobacco,1960-06-01,6154.0
Tobacco,1960-09-01,5478.0
Tobacco,1960-12-01,6716.0
Tobacco,1961-03-01,6022.0
Tobacco,1961-06-01,6070.0
Tobacco,1961-09-01,6303.0
Tobacco,1961-12-01,6693.0
Tobacco,1962-03-01,6072.0
Tobacco,1962-06-01,6112.0
Tobacco,1962-09-01,6146.0
Tobacco,1962-12-01,6787.0
Tobacco,1963-03-01,6051.0
Tobacco,1963-06-01,6259.0
Tobacco,1963-09-01,6348.0
Tobacco,1963-12-01,6883.0
Tobacco,1964-03-01,5890.0
Tobacco,1964-06-01,6365.0
Tobacco,1964-09-01,7373.0
Tobacco,1964-12-01,6768.0
Tobacco,1965-03-01,6201.0
Tobacco,1965-06-01,6332.0
Tobacco,1965-09-01,7213.0
Tobacco,1965-12-01,6600.0
Tobacco,1966-03-01,5522.0
Tobacco,1966-06-01,6184.0
Tobacco,1966-09-01,7202.0
Tobacco,1966-12-01,6599.0
Tobacco,1967-03-01,5801.0
Tobacco,1967-06-01,6771.0
Tobacco,1967-09-01,6837.0
Tobacco,1967-12-01,6685.0
Tobacco,1968-03-01,6255.0
Tobacco,1968-06-01,6977.0
Tobacco,1968-09-01,7417.0
Tobacco,1968-12-01,7075.0
Tobacco,1969-03-01,6641.0
Tobacco,1969-06-01,7154.0
Tobacco,1969-09-01,7929.0
Tobacco,1969-12-01,7362.0
Tobacco,1970-03-01,6807.0
Tobacco,1970-06-01,7612.0
Tobacco,1970-09-01,7862.0
Tobacco,1970-12-01,7126.0
Tobacco,1971-03-01,7255.0
Tobacco,1971-06-01,8076.0
Tobacco,1971-09-01,8405.0
Tobacco,1971-12-01,7974.0
Tobacco,1972-03-01,6500.0
Tobacco,1972-06-01,7119.0
Tobacco,1972-09-01,7367.0
Tobacco,1972-12-01,7549.0
Tobacco,1973-03-01,7168.0
Tobacco,1973-06-01,7635.0
Tobacco,1973-09-01,8446.0
Tobacco,1973-12-01,7593.0
Tobacco,1974-03-01,6823.0
Tobacco,1974-06-01,7856.0
Tobacco,1974-09-01,8574.0
Tobacco,1974-12-01,8163.0
Tobacco,1975-03-01,6971.0
Tobacco,1975-06-01,8021.0
Tobacco,1975-09-01,8133.0
Tobacco,1975-12-01,8349.0
Tobacco,1976-03-01,6687.0
Tobacco,1976-06-01,7991.0
Tobacco,1976-09-01,6900.0
Tobacco,1976-12-01,7119.0
Tobacco,1977-03-01,7156.0
Tobacco,1977-06-01,8671.0
Tobacco,1977-09-01,8459.0
Tobacco,1977-12-01,7367.0
Tobacco,1978-03-01,7219.0
Tobacco,1978-06-01,7344.0
Tobacco,1978-09-01,7314.0
Tobacco,1978-12-01,7379.0
Tobacco,1979-03-01,7084.0
Tobacco,1979-06-01,7882.0
Tobacco,1979-09-01,7816.0
Tobacco,1979-12-01,6786.0
Tobacco,1980-03-01,6794.0
Tobacco,1980-06-01,8168.0
Tobacco,1980-09-01,8097.0
Tobacco,1980-12-01,7820.0
Tobacco,1981-03-01,6437.0
Tobacco,1981-06-01,7995.0
Tobacco,1981-09-01,8238.0
Tobacco,1981-12-01,8026.0
Tobacco,1982-03-01,6697.0
Tobacco,1982-06-01,7749.0
Tobacco,1982-09-01,8043.0
Tobacco,1982-12-01,7469.0
Tobacco,1983-03-01,6559.0
Tobacco,1983-06-01,7852.0
Tobacco,1983-09-01,7449.0
Tobacco,1983-12-01,6975.0
Tobacco,1984-03-01,6631.0
Tobacco,1984-06-01,6928.0
Tobacco,1984-09-01,6542.0
Tobacco,1984-12-01,6819.0
Tobacco,1985-03-01,6033.0
Tobacco,1985-06-01,7678.0
Tobacco,1985-09-01,7341.0
Tobacco,1985-12-01,6829.0
Tobacco,1986-03-01,5733.0
Tobacco,1986-06-01,7465.0
Tobacco,1986-09-01,7780.0
Tobacco,1986-12-01,7234.0
Tobacco,1987-03-01,5765.0
Tobacco,1987-06-01,7476.0
Tobacco,1987-09-01,6742.0
Tobacco,1987-12-01,7217.0
Tobacco,1988-03-01,6034.0
Tobacco,1988-06-01,7389.0
Tobacco,1988-09-01,7077.0
Tobacco,1988-12-01,6837.0
Tobacco,1989-03-01,6051.0
Tobacco,1989-06-01,7193.0
Tobacco,1989-09-01,6639.0
Tobacco,1989-12-01,7060.0
Tobacco,1990-03-01,6562.0
Tobacco,1990-06-01,7063.0
Tobacco,1990-09-01,7374.0
Tobacco,1990-12-01,6563.0
Tobacco,1991-03-01,6202.0
Tobacco,1991-06-01,6694.0
Tobacco,1991-09-01,6748.0
Tobacco,1991-12-01,6160.0
Tobacco,1992-03-01,5777.0
Tobacco,1992-06-01,5853.0
Tobacco,1992-09-01,6416.0
Tobacco,1992-12-01,5825.0
Tobacco,1993-03-01,5724.0
Tobacco,1993-06-01,6036.0
Tobacco,1993-09-01,6570.0
Tobacco,1993-12-01,5675.0
Tobacco,1994-03-01,5311.0
Tobacco,1994-06-01,5717.0
Tobacco,1994-09-01,7000.0
Tobacco,1994-12-01,6085.0
Tobacco,1995-03-01,4714.0
Tobacco,1995-06-01,3939.0
Tobacco,1995-09-01,6137.0
Tobacco,1995-12-01,4739.0
Tobacco,1996-03-01,4275.0
Tobacco,1996-06-01,5239.0
Tobacco,1996-09-01,6293.0
Tobacco,1996-12-01,5575.0
Tobacco,1997-03-01,4802.0
Tobacco,1997-06-01,5523.0
Tobacco,1997-09-01,5708.0
Tobacco,1997-12-01,4821.0
Tobacco,1998-03-01,4919.0
Tobacco,1998-06-01,5809.0
Tobacco,1998-09-01,5904.0
Tobacco,1998-12-01,4555.0
Tobacco,1999-03-01,5198.0
Tobacco,1999-06-01,5388.0
Tobacco,1999-09-01,5142.0
Tobacco,1999-12-01,5517.0
Tobacco,2000-03-01,5169.0
Tobacco,2000-06-01,4860.0
Tobacco,2000-09-01,5185.0
Tobacco,2000-12-01,4763.0
Tobacco,2001-03-01,4217.0
Tobacco,2001-06-01,4959.0
Tobacco,2001-09-01,5196.0
Tobacco,2001-12-01,4522.0
Tobacco,2002-03-01,3843.0
Tobacco,2002-06-01,4806.0
Tobacco,2002-09-01,5280.0
Tobacco,2002-12-01,4709.0
Tobacco,2003-03-01,4362.0
Tobacco,2003-06-01,5210.0
Tobacco,2003-09-01,5258.0
Tobacco,2003-12-01,4526.0
Tobacco,2004-03-01,3974.0
Tobacco,2004-06-01,5027.0
Tobacco,2004-09-01,
Tobacco,2004-12-01,
Tobacco,2005-03-01,
Tobacco,2005-06-01,
Tobacco,2005-09-01,
Tobacco,2005-12-01,
Tobacco,2006-03-01,
Tobacco,2006-06-01,
Tobacco,2006-09-01,
Tobacco,2006-12-01,
Tobacco,2007-03-01,
Tobacco,2007-06-01,
Tobacco,2007-09-01,
Tobacco,2007-12-01,
Tobacco,2008-03-01,
Tobacco,2008-06-01,
Tobacco,2008-09-01,
Tobacco,2008-12-01,
Tobacco,2009-03-01,
Tobacco,2009-06-01,
Tobacco,2009-09-01,
Tobacco,2009-12-01,
Tobacco,2010-03-01,
Tobacco,2010-06-01,
Bricks,1956-03-01,189.0
Bricks,1956-06-01,204.0
Bricks,1956-09-01,208.0
Bricks,1956-12-01,197.0
Bricks,1957-03-01,187.0
Bricks,1957-06-01,214.0
Bricks,1957-09-01,227.0
Bricks,1957-12-01,222.0
Bricks,1958-03-01,199.0
Bricks,1958-06-01,229.0
Bricks,1958-09-01,249.0
Bricks,1958-12-01,234.0
Bricks,1959-03-01,208.0
Bricks,1959-06-01,251.0
Bricks,1959-09-01,267.0
Bricks,1959-12-01,255.0
Bricks,1960-03-01,242.0
Bricks,1960-06-01,268.0
Bricks,1960-09-01,290.0
Bricks,1960-12-01,277.0
Bricks,1961-03-01,241.0
Bricks,1961-06-01,253.0
Bricks,1961-09-01,265.0
Bricks,1961-12-01,236.0
Bricks,1962-03-01,229.0
Bricks,1962-06-01,265.0
Bricks,1962-09-01,275.0
Bricks,1962-12-01,258.0
Bricks,1963-03-01,231.0
Bricks,1963-06-01,263.0
Bricks,1963-09-01,308.0
Bricks,1963-12-01,313.0
Bricks,1964-03-01,293.0
Bricks,1964-06-01,328.0
Bricks,1964-09-01,349.0
Bricks,1964-12-01,340.0
Bricks,1965-03-01,309.0
Bricks,1965-06-01,349.0
Bricks,1965-09-01,366.0
Bricks,1965-12-01,340.0
Bricks,1966-03-01,302.0
Bricks,1966-06-01,350.0
Bricks,1966-09-01,362.0
Bricks,1966-12-01,337.0
Bricks,1967-03-01,306.0
Bricks,1967-06-01,358.0
Bricks,1967-09-01,359.0
Bricks,1967-12-01,357.0
Bricks,1968-03-01,341.0
Bricks,1968-06-01,380.0
Bricks,1968-09-01,404.0
Bricks,1968-12-01,409.0
Bricks,1969-03-01,383.0
Bricks,1969-06-01,417.0
Bricks,1969-09-01,454.0
Bricks,1969-12-01,428.0
Bricks,1970-03-01,386.0
Bricks,1970-06-01,428.0
Bricks,1970-09-01,434.0
Bricks,1970-12-01,417.0
Bricks,1971-03-01,385.0
Bricks,1971-06-01,433.0
Bricks,1971-09-01,453.0
Bricks,1971-12-01,436.0
Bricks,1972-03-01,399.0
Bricks,1972-06-01,461.0
Bricks,1972-09-01,476.0
Bricks,1972-12-01,477.0
Bricks,1973-03-01,452.0
Bricks,1973-06-01,461.0
Bricks,1973-09-01,534.0
Bricks,1973-12-01,516.0
Bricks,1974-03-01,478.0
Bricks,1974-06-01,526.0
Bricks,1974-09-01,518.0
Bricks,1974-12-01,417.0
Bricks,1975-03-01,340.0
Bricks,1975-06-01,437.0
Bricks,1975-09-01,459.0
Bricks,1975-12-01,449.0
Bricks,1976-03-01,424.0
Bricks,1976-06-01,501.0
Bricks,1976-09-01,540.0
Bricks,1976-12-01,533.0
Bricks,1977-03-01,457.0
Bricks,1977-06-01,513.0
Bricks,1977-09-01,522.0
Bricks,1977-12-01,478.0
Bricks,1978-03-01,421.0
Bricks,1978-06-01,487.0
Bricks,1978-09-01,470.0
Bricks,1978-12-01,482.0
Bricks,1979-03-01,458.0
Bricks,1979-06-01,526.0
Bricks,1979-09-01,573.0
Bricks,1979-12-01,563.0
Bricks,1980-03-01,513.0
Bricks,1980-06-01,551.0
Bricks,1980-09-01,589.0
Bricks,1980-12-01,564.0
Bricks,1981-03-01,519.0
Bricks,1981-06-01,581.0
Bricks,1981-09-01,581.0
Bricks,1981-12-01,578.0
Bricks,1982-03-01,501.0
Bricks,1982-06-01,560.0
Bricks,1982-09-01,512.0
Bricks,1982-12-01,412.0
Bricks,1983-03-01,303.0
Bricks,1983-06-01,409.0
Bricks,1983-09-01,420.0
Bricks,1983-12-01,413.0
Bricks,1984-03-01,400.0
Bricks,1984-06-01,469.0
Bricks,1984-09-01,482.0
Bricks,1984-12-01,484.0
Bricks,1985-03-01,447.0
Bricks,1985-06-01,507.0
Bricks,1985-09-01,533.0
Bricks,1985-12-01,505.0
Bricks,1986-03-01,442.0
Bricks,1986-06-01,503.0
Bricks,1986-09-01,506.0
Bricks,1986-12-01,443.0
Bricks,1987-03-01,414.0
Bricks,1987-06-01,485.0
Bricks,1987-09-01,495.0
Bricks,1987-12-01,458.0
Bricks,1988-03-01,428.0
Bricks,1988-06-01,519.0
Bricks,1988-09-01,555.0
Bricks,1988-12-01,538.0
Bricks,1989-03-01,510.0
Bricks,1989-06-01,571.0
Bricks,1989-09-01,556.0
Bricks,1989-12-01,509.0
Bricks,1990-03-01,458.0
Bricks,1990-06-01,510.0
Bricks,1990-09-01,494.0
Bricks,1990-12-01,460.0
Bricks,1991-03-01,372.0
Bricks,1991-06-01,436.0
Bricks,1991-09-01,422.0
Bricks,1991-12-01,423.0
Bricks,1992-03-01,383.0
Bricks,1992-06-01,404.0
Bricks,1992-09-01,446.0
Bricks,1992-12-01,420.0
Bricks,1993-03-01,394.0
Bricks,1993-06-01,462.0
Bricks,1993-09-01,475.0
Bricks,1993-12-01,443.0
Bricks,1994-03-01,421.0
Bricks,1994-06-01,475.0
Bricks,1994-09-01,497.0
Bricks,1994-12-01,476.0
Bricks,1995-03-01,430.0
Bricks,1995-06-01,457.0
Bricks,1995-09-01,417.0
Bricks,1995-12-01,370.0
Bricks,1996-03-01,310.0
Bricks,1996-06-01,358.0
Bricks,1996-09-01,379.0
Bricks,1996-12-01,369.0
Bricks,1997-03-01,330.0
Bricks,1997-06-01,390.0
Bricks,1997-09-01,416.0
Bricks,1997-12-01,383.0
Bricks,1998-03-01,339.0
Bricks,1998-06-01,394.0
Bricks,1998-09-01,412.0
Bricks,1998-12-01,420.0
Bricks,1999-03-01,376.0
Bricks,1999-06-01,401.0
Bricks,1999-09-01,430.0
Bricks,1999-12-01,417.0
Bricks,2000-03-01,416.0
Bricks,2000-06-01,447.0
Bricks,2000-09-01,421.0
Bricks,2000-12-01,379.0
Bricks,2001-03-01,304.0
Bricks,2001-06-01,337.0
Bricks,2001-09-01,385.0
Bricks,2001-12-01,381.0
Bricks,2002-03-01,345.0
Bricks,2002-06-01,405.0
Bricks,2002-09-01,417.0
Bricks,2002-12-01,420.0
Bricks,2003-03-01,387.0
Bricks,2003-06-01,415.0
Bricks,2003-09-01,440.0
Bricks,2003-12-01,413.0
Bricks,2004-03-01,409.0
Bricks,2004-06-01,423.0
Bricks,2004-09-01,428.0
Bricks,2004-12-01,397.0
Bricks,2005-03-01,355.0
Bricks,2005-06-01,435.0
Bricks,2005-09-01,
Bricks,2005-12-01,
Bricks,2006-03-01,
Bricks,2006-06-01,
Bricks,2006-09-01,
Bricks,2006-12-01,
Bricks,2007-03-01,
Bricks,2007-06-01,
Bricks,2007-09-01,
Bricks,2007-12-01,
Bricks,2008-03-01,
Bricks,2008-06-01,
Bricks,2008-09-01,
Bricks,2008-12-01,
Bricks,2009-03-01,
Bricks,2009-06-01,
Bricks,2009-09-01,
Bricks,2009-12-01,
Bricks,2010-03-01,
Bricks,2010-06-01,
Cement,1956-03-01,465.0
Cement,1956-06-01,532.0
Cement,1956-09-01,561.0
Cement,1956-12-01,570.0
Cement,1957-03-01,529.0
Cement,1957-06-01,604.0
Cement,1957-09-01,603.0
Cement,1957-12-01,582.0
Cement,1958-03-01,554.0
Cement,1958-06-01,620.0
Cement,1958-09-01,646.0
Cement,1958-12-01,637.0
Cement,1959-03-01,573.0
Cement,1959-06-01,673.0
Cement,1959-09-01,690.0
Cement,1959-12-01,681.0
Cement,1960-03-01,621.0
Cement,1960-06-01,698.0
Cement,1960-09-01,753.0
Cement,1960-12-01,728.0
Cement,1961-03-01,688.0
Cement,1961-06-01,737.0
Cement,1961-09-01,742.0
Cement,1961-12-01,692.0
Cement,1962-03-01,637.0
Cement,1962-06-01,757.0
Cement,1962-09-01,783.0
Cement,1962-12-01,757.0
Cement,1963-03-01,674.0
Cement,1963-06-01,774.0
Cement,1963-09-01,835.0
Cement,1963-12-01,838.0
Cement,1964-03-01,797.0
Cement,1964-06-01,904.0
Cement,1964-09-01,949.0
Cement,1964-12-01,975.0
Cement,1965-03-01,902.0
Cement,1965-06-01,974.0
Cement,1965-09-01,969.0
Cement,1965-12-01,967.0
Cement,1966-03-01,849.0
Cement,1966-06-01,961.0
Cement,1966-09-01,966.0
Cement,1966-12-01,922.0
Cement,1967-03-01,836.0
Cement,1967-06-01,998.0
Cement,1967-09-01,1025.0
Cement,1967-12-01,971.0
Cement,1968-03-01,892.0
Cement,1968-06-01,973.0
Cement,1968-09-01,1047.0
Cement,1968-12-01,1017.0
Cement,1969-03-01,948.0
Cement,1969-06-01,1032.0
Cement,1969-09-01,1190.0
Cement,1969-12-01,1136.0
Cement,1970-03-01,1049.0
Cement,1970-06-01,1134.0
Cement,1970-09-01,1229.0
Cement,1970-12-01,1188.0
Cement,1971-03-01,1058.0
Cement,1971-06-01,1209.0
Cement,1971-09-01,1199.0
Cement,1971-12-01,1253.0
Cement,1972-03-01,1070.0
Cement,1972-06-01,1282.0
Cement,1972-09-01,1303.0
Cement,1972-12-01,1281.0
Cement,1973-03-01,1148.0
Cement,1973-06-01,1305.0
Cement,1973-09-01,1342.0
Cement,1973-12-01,1452.0
Cement,1974-03-01,1184.0
Cement,1974-06-01,1352.0
Cement,1974-09-01,1316.0
Cement,1974-12-01,1353.0
Cement,1975-03-01,1121.0
Cement,1975-06-01,1297.0
Cement,1975-09-01,1318.0
Cement,1975-12-01,1281.0
Cement,1976-03-01,1109.0
Cement,1976-06-01,1299.0
Cement,1976-09-01,1341.0
Cement,1976-12-01,1290.0
Cement,1977-03-01,1101.0
Cement,1977-06-01,1284.0
Cement,1977-09-01,1321.0
Cement,1977-12-01,1317.0
Cement,1978-03-01,1122.0
Cement,1978-06-01,1261.0
Cement,1978-09-01,1312.0
Cement,1978-12-01,1298.0
Cement,1979-03-01,1205.0
Cement,1979-06-01,1302.0
Cement,1979-09-01,1377.0
Cement,1979-12-01,1359.0
Cement,1980-03-01,1232.0
Cement,1980-06-01,1386.0
Cement,1980-09-01,1440.0
Cement,1980-12-01,1439.0
Cement,1981-03-01,1282.0
Cement,1981-06-01,1573.0
Cement,1981-09-01,1533.0
Cement,1981-12-01,1641.0
Cement,1982-03-01,1337.0
Cement,1982-06-01,1575.0
Cement,1982-09-01,1475.0
Cement,1982-12-01,1357.0
Cement,1983-03-01,1086.0
Cement,1983-06-01,1158.0
Cement,1983-09-01,1279.0
Cement,1983-12-01,1313.0
Cement,1984-03-01,1166.0
Cement,1984-06-01,1373.0
Cement,1984-09-01,1456.0
Cement,1984-12-01,1495.0
Cement,1985-03-01,1251.0
Cement,1985-06-01,1456.0
Cement,1985-09-01,1631.0
Cement,1985-12-01,1555.0
Cement,1986-03-01,1375.0
Cement,1986-06-01,1546.0
Cement,1986-09-01,1568.0
Cement,1986-12-01,1561.0
Cement,1987-03-01,1332.0
Cement,1987-06-01,1458.0
Cement,1987-09-01,1501.0
Cement,1987-12-01,1615.0
Cement,1988-03-01,1418.0
Cement,1988-06-01,1625.0
Cement,1988-09-01,1770.0
Cement,1988-12-01,1791.0
Cement,1989-03-01,1621.0
Cement,1989-06-01,1719.0
Cement,1989-09-01,1972.0
Cement,1989-12-01,1894.0
Cement,1990-03-01,1565.0
Cement,1990-06-01,1645.0
Cement,1990-09-01,1658.0
Cement,1990-12-01,1668.0
Cement,1991-03-01,1343.0
Cement,1991-06-01,1441.0
Cement,1991-09-01,1444.0
Cement,1991-12-01,1497.0
Cement,1992-03-01,1289.0
Cement,1992-06-01,1501.0
Cement,1992-09-01,1539.0
Cement,1992-12-01,1568.0
Cement,1993-03-01,1450.0
Cement,1993-06-01,1668.0
Cement,1993-09-01,1648.0
Cement,1993-12-01,1863.0
Cement,1994-03-01,1468.0
Cement,1994-06-01,1755.0
Cement,1994-09-01,1962.0
Cement,1994-12-01,1833.0
Cement,1995-03-01,1626.0
Cement,1995-06-01,1703.0
Cement,1995-09-01,1733.0
Cement,1995-12-01,1545.0
Cement,1996-03-01,1526.0
Cement,1996-06-01,1593.0
Cement,1996-09-01,1706.0
Cement,1996-12-01,1699.0
Cement,1997-03-01,1511.0
Cement,1997-06-01,1785.0
Cement,1997-09-01,1826.0
Cement,1997-12-01,1830.0
Cement,1998-03-01,1719.0
Cement,1998-06-01,1861.0
Cement,1998-09-01,1956.0
Cement,1998-12-01,2067.0
Cement,1999-03-01,1737.0
Cement,1999-06-01,1944.0
Cement,1999-09-01,2005.0
Cement,1999-12-01,2027.0
Cement,2000-03-01,1835.0
Cement,2000-06-01,2070.0
Cement,2000-09-01,1898.0
Cement,2000-12-01,1652.0
Cement,2001-03-01,1554.0
Cement,2001-06-01,1717.0
Cement,2001-09-01,1679.0
Cement,2001-12-01,1836.0
Cement,2002-03-01,1729.0
Cement,2002-06-01,1992.0
Cement,2002-09-01,2030.0
Cement,2002-12-01,1978.0
Cement,2003-03-01,1831.0
Cement,2003-06-01,1892.0
Cement,2003-09-01,2227.0
Cement,2003-12-01,2090.0
Cement,2004-03-01,1963.0
Cement,2004-06-01,2180.0
Cement,2004-09-01,2307.0
Cement,2004-12-01,2157.0
Cement,2005-03-01,1980.0
Cement,2005-06-01,2481.0
Cement,2005-09-01,2340.0
Cement,2005-12-01,2265.0
Cement,2006-03-01,2027.0
Cement,2006-06-01,2278.0
Cement,2006-09-01,2427.0
Cement,2006-12-01,2451.0
Cement,2007-03-01,2140.0
Cement,2007-06-01,2362.0
Cement,2007-09-01,2536.0
Cement,2007-12-01,2562.0
Cement,2008-03-01,2183.0
Cement,2008-06-01,2558.0
Cement,2008-09-01,2612.0
Cement,2008-12-01,2373.0
Cement,2009-03-01,1963.0
Cement,2009-06-01,2160.0
Cement,2009-09-01,2325.0
Cement,2009-12-01,2273.0
Cement,2010-03-01,1904.0
Cement,2010-06-01,2401.0
