"unique_id","ds","y"
"us_gasoline",1992-06-01,7.104
"us_gasoline",1992-06-08,7.129
"us_gasoline",1992-06-15,7.407
"us_gasoline",1992-06-22,7.701
"us_gasoline",1992-06-29,7.572
"us_gasoline",1992-07-06,7.813
"us_gasoline",1992-07-13,7.422
"us_gasoline",1992-07-20,7.792
"us_gasoline",1992-07-27,7.433
"us_gasoline",1992-08-03,7.796
"us_gasoline",1992-08-10,7.7
"us_gasoline",1992-08-17,7.365
"us_gasoline",1992-08-24,7.814
"us_gasoline",1992-08-31,7.326
"us_gasoline",1992-09-07,7.473
"us_gasoline",1992-09-14,7.181
"us_gasoline",1992-09-21,7.286
"us_gasoline",1992-09-28,7.293
"us_gasoline",1992-10-05,7.514
"us_gasoline",1992-10-12,7.204
"us_gasoline",1992-10-19,7.276
"us_gasoline",1992-10-26,7.509
"us_gasoline",1992-11-02,6.923
"us_gasoline",1992-11-09,7.056
"us_gasoline",1992-11-16,7.24
"us_gasoline",1992-11-23,7.138
"us_gasoline",1992-11-30,7.432
"us_gasoline",1992-12-07,7.354
"us_gasoline",1992-12-14,7.4
"us_gasoline",1992-12-21,7.596
"us_gasoline",1992-12-28,7.358
"us_gasoline",1993-01-04,6.852
"us_gasoline",1993-01-11,6.726
"us_gasoline",1993-01-18,7.131
"us_gasoline",1993-01-25,6.603
"us_gasoline",1993-02-01,7.322
"us_gasoline",1993-02-08,6.779
"us_gasoline",1993-02-15,7.325
"us_gasoline",1993-02-22,6.961
"us_gasoline",1993-03-01,7.188
"us_gasoline",1993-03-08,7.1
"us_gasoline",1993-03-15,7.239
"us_gasoline",1993-03-22,7.194
"us_gasoline",1993-03-29,6.964
"us_gasoline",1993-04-05,6.797
"us_gasoline",1993-04-12,7.561
"us_gasoline",1993-04-19,7.392
"us_gasoline",1993-04-26,7.47
"us_gasoline",1993-05-03,7.657
"us_gasoline",1993-05-10,7.649
"us_gasoline",1993-05-17,7.295
"us_gasoline",1993-05-24,7.364
"us_gasoline",1993-05-31,7.018
"us_gasoline",1993-06-07,7.74
"us_gasoline",1993-06-14,7.392
"us_gasoline",1993-06-21,7.804
"us_gasoline",1993-06-28,7.868
"us_gasoline",1993-07-05,7.578
"us_gasoline",1993-07-12,8.113
"us_gasoline",1993-07-19,7.916
"us_gasoline",1993-07-26,7.336
"us_gasoline",1993-08-02,8.033
"us_gasoline",1993-08-09,7.581
"us_gasoline",1993-08-16,8.187
"us_gasoline",1993-08-23,7.629
"us_gasoline",1993-08-30,7.386
"us_gasoline",1993-09-06,7.889
"us_gasoline",1993-09-13,7.478
"us_gasoline",1993-09-20,7.485
"us_gasoline",1993-09-27,7.387
"us_gasoline",1993-10-04,7.276
"us_gasoline",1993-10-11,7.613
"us_gasoline",1993-10-18,7.704
"us_gasoline",1993-10-25,7.788
"us_gasoline",1993-11-01,7.64
"us_gasoline",1993-11-08,7.552
"us_gasoline",1993-11-15,7.992
"us_gasoline",1993-11-22,6.845
"us_gasoline",1993-11-29,7.43
"us_gasoline",1993-12-06,8.074
"us_gasoline",1993-12-13,7.684
"us_gasoline",1993-12-20,7.411
"us_gasoline",1993-12-27,7.567
"us_gasoline",1994-01-03,7.124
"us_gasoline",1994-01-10,7.124
"us_gasoline",1994-01-17,7.157
"us_gasoline",1994-01-24,6.321
"us_gasoline",1994-01-31,6.953
"us_gasoline",1994-02-07,7.487
"us_gasoline",1994-02-14,6.993
"us_gasoline",1994-02-21,7.372
"us_gasoline",1994-02-28,7.286
"us_gasoline",1994-03-07,7.214
"us_gasoline",1994-03-14,7.521
"us_gasoline",1994-03-21,7.481
"us_gasoline",1994-03-28,7.398
"us_gasoline",1994-04-04,7.187
"us_gasoline",1994-04-11,7.72
"us_gasoline",1994-04-18,7.042
"us_gasoline",1994-04-25,7.892
"us_gasoline",1994-05-02,6.824
"us_gasoline",1994-05-09,7.552
"us_gasoline",1994-05-16,7.938
"us_gasoline",1994-05-23,8.028
"us_gasoline",1994-05-30,7.461
"us_gasoline",1994-06-06,7.77
"us_gasoline",1994-06-13,7.65
"us_gasoline",1994-06-20,7.909
"us_gasoline",1994-06-27,7.93
"us_gasoline",1994-07-04,7.562
"us_gasoline",1994-07-11,8.006
"us_gasoline",1994-07-18,7.523
"us_gasoline",1994-07-25,7.581
"us_gasoline",1994-08-01,7.638
"us_gasoline",1994-08-08,8.187
"us_gasoline",1994-08-15,7.836
"us_gasoline",1994-08-22,7.75
"us_gasoline",1994-08-29,8.061
"us_gasoline",1994-09-05,6.955
"us_gasoline",1994-09-12,7.601
"us_gasoline",1994-09-19,7.763
"us_gasoline",1994-09-26,7.733
"us_gasoline",1994-10-03,7.515
"us_gasoline",1994-10-10,7.562
"us_gasoline",1994-10-17,8.143
"us_gasoline",1994-10-24,8.204
"us_gasoline",1994-10-31,7.432
"us_gasoline",1994-11-07,7.377
"us_gasoline",1994-11-14,7.929
"us_gasoline",1994-11-21,7.431
"us_gasoline",1994-11-28,7.593
"us_gasoline",1994-12-05,8.229
"us_gasoline",1994-12-12,7.933
"us_gasoline",1994-12-19,8.278
"us_gasoline",1994-12-26,7.718
"us_gasoline",1995-01-02,7.134
"us_gasoline",1995-01-09,7.534
"us_gasoline",1995-01-16,7.26
"us_gasoline",1995-01-23,6.976
"us_gasoline",1995-01-30,7.267
"us_gasoline",1995-02-06,7.132
"us_gasoline",1995-02-13,7.398
"us_gasoline",1995-02-20,7.67
"us_gasoline",1995-02-27,7.194
"us_gasoline",1995-03-06,7.548
"us_gasoline",1995-03-13,7.834
"us_gasoline",1995-03-20,7.797
"us_gasoline",1995-03-27,8.195
"us_gasoline",1995-04-03,7.588
"us_gasoline",1995-04-10,7.543
"us_gasoline",1995-04-17,8.156
"us_gasoline",1995-04-24,7.731
"us_gasoline",1995-05-01,7.539
"us_gasoline",1995-05-08,8.052
"us_gasoline",1995-05-15,8.183
"us_gasoline",1995-05-22,7.797
"us_gasoline",1995-05-29,8.46
"us_gasoline",1995-06-05,8.055
"us_gasoline",1995-06-12,7.971
"us_gasoline",1995-06-19,8.489
"us_gasoline",1995-06-26,8.238
"us_gasoline",1995-07-03,7.996
"us_gasoline",1995-07-10,7.866
"us_gasoline",1995-07-17,8.483
"us_gasoline",1995-07-24,8.213
"us_gasoline",1995-07-31,8.402
"us_gasoline",1995-08-07,7.628
"us_gasoline",1995-08-14,8.411
"us_gasoline",1995-08-21,8.206
"us_gasoline",1995-08-28,7.825
"us_gasoline",1995-09-04,8.078
"us_gasoline",1995-09-11,8.249
"us_gasoline",1995-09-18,7.821
"us_gasoline",1995-09-25,7.257
"us_gasoline",1995-10-02,8.106
"us_gasoline",1995-10-09,7.879
"us_gasoline",1995-10-16,7.712
"us_gasoline",1995-10-23,8.103
"us_gasoline",1995-10-30,7.449
"us_gasoline",1995-11-06,8.477
"us_gasoline",1995-11-13,8.021
"us_gasoline",1995-11-20,7.84
"us_gasoline",1995-11-27,7.439
"us_gasoline",1995-12-04,7.949
"us_gasoline",1995-12-11,7.489
"us_gasoline",1995-12-18,8.115
"us_gasoline",1995-12-25,7.035
"us_gasoline",1996-01-01,7.958
"us_gasoline",1996-01-08,7.513
"us_gasoline",1996-01-15,6.949
"us_gasoline",1996-01-22,7.393
"us_gasoline",1996-01-29,7.513
"us_gasoline",1996-02-05,7.52
"us_gasoline",1996-02-12,7.868
"us_gasoline",1996-02-19,7.826
"us_gasoline",1996-02-26,7.338
"us_gasoline",1996-03-04,7.877
"us_gasoline",1996-03-11,7.757
"us_gasoline",1996-03-18,7.9
"us_gasoline",1996-03-25,7.568
"us_gasoline",1996-04-01,7.28
"us_gasoline",1996-04-08,7.804
"us_gasoline",1996-04-15,7.433
"us_gasoline",1996-04-22,8.079
"us_gasoline",1996-04-29,7.592
"us_gasoline",1996-05-06,8.267
"us_gasoline",1996-05-13,7.512
"us_gasoline",1996-05-20,8.08
"us_gasoline",1996-05-27,7.836
"us_gasoline",1996-06-03,7.946
"us_gasoline",1996-06-10,7.957
"us_gasoline",1996-06-17,7.956
"us_gasoline",1996-06-24,8.563
"us_gasoline",1996-07-01,8.015
"us_gasoline",1996-07-08,7.968
"us_gasoline",1996-07-15,8.152
"us_gasoline",1996-07-22,8.067
"us_gasoline",1996-07-29,8.279
"us_gasoline",1996-08-05,7.722
"us_gasoline",1996-08-12,7.818
"us_gasoline",1996-08-19,8.364
"us_gasoline",1996-08-26,8.369
"us_gasoline",1996-09-02,7.843
"us_gasoline",1996-09-09,7.537
"us_gasoline",1996-09-16,8
"us_gasoline",1996-09-23,7.619
"us_gasoline",1996-09-30,7.935
"us_gasoline",1996-10-07,7.637
"us_gasoline",1996-10-14,7.958
"us_gasoline",1996-10-21,7.991
"us_gasoline",1996-10-28,7.682
"us_gasoline",1996-11-04,7.804
"us_gasoline",1996-11-11,8.073
"us_gasoline",1996-11-18,7.883
"us_gasoline",1996-11-25,7.37
"us_gasoline",1996-12-02,7.706
"us_gasoline",1996-12-09,8.355
"us_gasoline",1996-12-16,8.051
"us_gasoline",1996-12-23,7.74
"us_gasoline",1996-12-30,7.122
"us_gasoline",1997-01-06,7.44
"us_gasoline",1997-01-13,7.408
"us_gasoline",1997-01-20,7.265
"us_gasoline",1997-01-27,7.125
"us_gasoline",1997-02-03,7.013
"us_gasoline",1997-02-10,7.53
"us_gasoline",1997-02-17,8.011
"us_gasoline",1997-02-24,7.779
"us_gasoline",1997-03-03,7.417
"us_gasoline",1997-03-10,8.125
"us_gasoline",1997-03-17,7.729
"us_gasoline",1997-03-24,7.492
"us_gasoline",1997-03-31,8.115
"us_gasoline",1997-04-07,7.791
"us_gasoline",1997-04-14,7.914
"us_gasoline",1997-04-21,7.922
"us_gasoline",1997-04-28,8.224
"us_gasoline",1997-05-05,7.765
"us_gasoline",1997-05-12,8.253
"us_gasoline",1997-05-19,8.088
"us_gasoline",1997-05-26,8.154
"us_gasoline",1997-06-02,7.59
"us_gasoline",1997-06-09,8.009
"us_gasoline",1997-06-16,8.557
"us_gasoline",1997-06-23,8.234
"us_gasoline",1997-06-30,8.489
"us_gasoline",1997-07-07,8.606
"us_gasoline",1997-07-14,8.595
"us_gasoline",1997-07-21,8.6
"us_gasoline",1997-07-28,8.29
"us_gasoline",1997-08-04,8.253
"us_gasoline",1997-08-11,8.539
"us_gasoline",1997-08-18,7.922
"us_gasoline",1997-08-25,8.695
"us_gasoline",1997-09-01,8.053
"us_gasoline",1997-09-08,8.215
"us_gasoline",1997-09-15,7.746
"us_gasoline",1997-09-22,8.14
"us_gasoline",1997-09-29,8.379
"us_gasoline",1997-10-06,8.221
"us_gasoline",1997-10-13,8.315
"us_gasoline",1997-10-20,7.741
"us_gasoline",1997-10-27,8.355
"us_gasoline",1997-11-03,8.025
"us_gasoline",1997-11-10,7.793
"us_gasoline",1997-11-17,8.043
"us_gasoline",1997-11-24,7.578
"us_gasoline",1997-12-01,8.437
"us_gasoline",1997-12-08,7.955
"us_gasoline",1997-12-15,8.151
"us_gasoline",1997-12-22,8.201
"us_gasoline",1997-12-29,7.832
"us_gasoline",1998-01-05,7.673
"us_gasoline",1998-01-12,7.779
"us_gasoline",1998-01-19,7.94
"us_gasoline",1998-01-26,7.67
"us_gasoline",1998-02-02,7.673
"us_gasoline",1998-02-09,8.201
"us_gasoline",1998-02-16,8.005
"us_gasoline",1998-02-23,7.662
"us_gasoline",1998-03-02,7.744
"us_gasoline",1998-03-09,8.103
"us_gasoline",1998-03-16,7.753
"us_gasoline",1998-03-23,7.996
"us_gasoline",1998-03-30,8.992
"us_gasoline",1998-04-06,8.031
"us_gasoline",1998-04-13,8.303
"us_gasoline",1998-04-20,8.118
"us_gasoline",1998-04-27,8.19
"us_gasoline",1998-05-04,7.503
"us_gasoline",1998-05-11,8.524
"us_gasoline",1998-05-18,8.337
"us_gasoline",1998-05-25,8.205
"us_gasoline",1998-06-01,8.312
"us_gasoline",1998-06-08,8.103
"us_gasoline",1998-06-15,8.16
"us_gasoline",1998-06-22,8.644
"us_gasoline",1998-06-29,8.755
"us_gasoline",1998-07-06,8.234
"us_gasoline",1998-07-13,8.749
"us_gasoline",1998-07-20,8.125
"us_gasoline",1998-07-27,8.997
"us_gasoline",1998-08-03,8.317
"us_gasoline",1998-08-10,8.981
"us_gasoline",1998-08-17,8.288
"us_gasoline",1998-08-24,8.607
"us_gasoline",1998-08-31,8.713
"us_gasoline",1998-09-07,8.722
"us_gasoline",1998-09-14,7.873
"us_gasoline",1998-09-21,8.359
"us_gasoline",1998-09-28,8.058
"us_gasoline",1998-10-05,8.797
"us_gasoline",1998-10-12,8.049
"us_gasoline",1998-10-19,8.099
"us_gasoline",1998-10-26,8.36
"us_gasoline",1998-11-02,8.195
"us_gasoline",1998-11-09,7.711
"us_gasoline",1998-11-16,8.381
"us_gasoline",1998-11-23,8.313
"us_gasoline",1998-11-30,8.162
"us_gasoline",1998-12-07,8.314
"us_gasoline",1998-12-14,8.588
"us_gasoline",1998-12-21,8.153
"us_gasoline",1998-12-28,8.519
"us_gasoline",1999-01-04,7.385
"us_gasoline",1999-01-11,7.81
"us_gasoline",1999-01-18,8.186
"us_gasoline",1999-01-25,7.866
"us_gasoline",1999-02-01,7.532
"us_gasoline",1999-02-08,8.756
"us_gasoline",1999-02-15,7.948
"us_gasoline",1999-02-22,8.316
"us_gasoline",1999-03-01,8.273
"us_gasoline",1999-03-08,8.451
"us_gasoline",1999-03-15,8.367
"us_gasoline",1999-03-22,8.337
"us_gasoline",1999-03-29,7.959
"us_gasoline",1999-04-05,7.878
"us_gasoline",1999-04-12,8.066
"us_gasoline",1999-04-19,8.923
"us_gasoline",1999-04-26,7.825
"us_gasoline",1999-05-03,8.059
"us_gasoline",1999-05-10,8.761
"us_gasoline",1999-05-17,8.275
"us_gasoline",1999-05-24,8.401
"us_gasoline",1999-05-31,8.193
"us_gasoline",1999-06-07,8.827
"us_gasoline",1999-06-14,8.522
"us_gasoline",1999-06-21,9.045
"us_gasoline",1999-06-28,9.076
"us_gasoline",1999-07-05,8.679
"us_gasoline",1999-07-12,8.622
"us_gasoline",1999-07-19,8.639
"us_gasoline",1999-07-26,8.537
"us_gasoline",1999-08-02,8.644
"us_gasoline",1999-08-09,8.519
"us_gasoline",1999-08-16,8.415
"us_gasoline",1999-08-23,8.81
"us_gasoline",1999-08-30,8.778
"us_gasoline",1999-09-06,8.593
"us_gasoline",1999-09-13,8.504
"us_gasoline",1999-09-20,8.865
"us_gasoline",1999-09-27,8.557
"us_gasoline",1999-10-04,8.433
"us_gasoline",1999-10-11,8.406
"us_gasoline",1999-10-18,8.521
"us_gasoline",1999-10-25,8.532
"us_gasoline",1999-11-01,8.333
"us_gasoline",1999-11-08,8.416
"us_gasoline",1999-11-15,8.404
"us_gasoline",1999-11-22,8.416
"us_gasoline",1999-11-29,7.67
"us_gasoline",1999-12-06,8.557
"us_gasoline",1999-12-13,8.638
"us_gasoline",1999-12-20,8.59
"us_gasoline",1999-12-27,8.851
"us_gasoline",2000-01-03,7.907
"us_gasoline",2000-01-10,7.543
"us_gasoline",2000-01-17,7.919
"us_gasoline",2000-01-24,8.385
"us_gasoline",2000-01-31,7.642
"us_gasoline",2000-02-07,8.375
"us_gasoline",2000-02-14,8.524
"us_gasoline",2000-02-21,8.072
"us_gasoline",2000-02-28,7.608
"us_gasoline",2000-03-06,8.662
"us_gasoline",2000-03-13,8.201
"us_gasoline",2000-03-20,8.384
"us_gasoline",2000-03-27,7.896
"us_gasoline",2000-04-03,8.655
"us_gasoline",2000-04-10,8.557
"us_gasoline",2000-04-17,8.616
"us_gasoline",2000-04-24,8.302
"us_gasoline",2000-05-01,8.679
"us_gasoline",2000-05-08,8.242
"us_gasoline",2000-05-15,8.408
"us_gasoline",2000-05-22,9.075
"us_gasoline",2000-05-29,8.863
"us_gasoline",2000-06-05,8.403
"us_gasoline",2000-06-12,8.895
"us_gasoline",2000-06-19,8.475
"us_gasoline",2000-06-26,8.62
"us_gasoline",2000-07-03,8.519
"us_gasoline",2000-07-10,8.844
"us_gasoline",2000-07-17,8.361
"us_gasoline",2000-07-24,8.614
"us_gasoline",2000-07-31,8.759
"us_gasoline",2000-08-07,8.813
"us_gasoline",2000-08-14,8.786
"us_gasoline",2000-08-21,8.96
"us_gasoline",2000-08-28,8.644
"us_gasoline",2000-09-04,8.573
"us_gasoline",2000-09-11,8.814
"us_gasoline",2000-09-18,8.153
"us_gasoline",2000-09-25,7.819
"us_gasoline",2000-10-02,8.34
"us_gasoline",2000-10-09,8.663
"us_gasoline",2000-10-16,8.604
"us_gasoline",2000-10-23,8.942
"us_gasoline",2000-10-30,8.78
"us_gasoline",2000-11-06,8.216
"us_gasoline",2000-11-13,8.419
"us_gasoline",2000-11-20,8.063
"us_gasoline",2000-11-27,8.233
"us_gasoline",2000-12-04,8.711
"us_gasoline",2000-12-11,8.475
"us_gasoline",2000-12-18,8.4
"us_gasoline",2000-12-25,8.693
"us_gasoline",2001-01-01,7.825
"us_gasoline",2001-01-08,8.225
"us_gasoline",2001-01-15,7.894
"us_gasoline",2001-01-22,7.338
"us_gasoline",2001-01-29,8.589
"us_gasoline",2001-02-05,8.032
"us_gasoline",2001-02-12,7.85
"us_gasoline",2001-02-19,8.187
"us_gasoline",2001-02-26,8.489
"us_gasoline",2001-03-05,8.425
"us_gasoline",2001-03-12,8.484
"us_gasoline",2001-03-19,8.475
"us_gasoline",2001-03-26,8.507
"us_gasoline",2001-04-02,8.306
"us_gasoline",2001-04-09,8.438
"us_gasoline",2001-04-16,8.708
"us_gasoline",2001-04-23,8.404
"us_gasoline",2001-04-30,8.665
"us_gasoline",2001-05-07,8.275
"us_gasoline",2001-05-14,8.917
"us_gasoline",2001-05-21,8.27
"us_gasoline",2001-05-28,8.809
"us_gasoline",2001-06-04,8.428
"us_gasoline",2001-06-11,8.393
"us_gasoline",2001-06-18,8.921
"us_gasoline",2001-06-25,9.036
"us_gasoline",2001-07-02,8.622
"us_gasoline",2001-07-09,9.095
"us_gasoline",2001-07-16,9.176
"us_gasoline",2001-07-23,9.007
"us_gasoline",2001-07-30,8.959
"us_gasoline",2001-08-06,8.671
"us_gasoline",2001-08-13,9.035
"us_gasoline",2001-08-20,8.943
"us_gasoline",2001-08-27,8.612
"us_gasoline",2001-09-03,8.529
"us_gasoline",2001-09-10,8.969
"us_gasoline",2001-09-17,7.834
"us_gasoline",2001-09-24,8.514
"us_gasoline",2001-10-01,8.5
"us_gasoline",2001-10-08,8.766
"us_gasoline",2001-10-15,8.619
"us_gasoline",2001-10-22,8.702
"us_gasoline",2001-10-29,8.797
"us_gasoline",2001-11-05,8.771
"us_gasoline",2001-11-12,8.612
"us_gasoline",2001-11-19,8.868
"us_gasoline",2001-11-26,8.517
"us_gasoline",2001-12-03,8.327
"us_gasoline",2001-12-10,8.622
"us_gasoline",2001-12-17,8.888
"us_gasoline",2001-12-24,8.86
"us_gasoline",2001-12-31,8.288
"us_gasoline",2002-01-07,8.359
"us_gasoline",2002-01-14,8.049
"us_gasoline",2002-01-21,8.184
"us_gasoline",2002-01-28,8.223
"us_gasoline",2002-02-04,8.117
"us_gasoline",2002-02-11,8.428
"us_gasoline",2002-02-18,8.729
"us_gasoline",2002-02-25,8.782
"us_gasoline",2002-03-04,8.277
"us_gasoline",2002-03-11,8.713
"us_gasoline",2002-03-18,8.621
"us_gasoline",2002-03-25,8.386
"us_gasoline",2002-04-01,8.865
"us_gasoline",2002-04-08,8.84
"us_gasoline",2002-04-15,8.684
"us_gasoline",2002-04-22,8.699
"us_gasoline",2002-04-29,8.521
"us_gasoline",2002-05-06,8.548
"us_gasoline",2002-05-13,9.19
"us_gasoline",2002-05-20,8.685
"us_gasoline",2002-05-27,8.778
"us_gasoline",2002-06-03,9.004
"us_gasoline",2002-06-10,8.771
"us_gasoline",2002-06-17,8.752
"us_gasoline",2002-06-24,9.172
"us_gasoline",2002-07-01,9.004
"us_gasoline",2002-07-08,8.985
"us_gasoline",2002-07-15,9.056
"us_gasoline",2002-07-22,9.093
"us_gasoline",2002-07-29,9.297
"us_gasoline",2002-08-05,9.27
"us_gasoline",2002-08-12,8.939
"us_gasoline",2002-08-19,9.173
"us_gasoline",2002-08-26,9.135
"us_gasoline",2002-09-02,8.844
"us_gasoline",2002-09-09,8.899
"us_gasoline",2002-09-16,8.625
"us_gasoline",2002-09-23,8.582
"us_gasoline",2002-09-30,8.895
"us_gasoline",2002-10-07,9.09
"us_gasoline",2002-10-14,8.653
"us_gasoline",2002-10-21,9.022
"us_gasoline",2002-10-28,9.324
"us_gasoline",2002-11-04,8.759
"us_gasoline",2002-11-11,8.54
"us_gasoline",2002-11-18,8.667
"us_gasoline",2002-11-25,9.06
"us_gasoline",2002-12-02,8.616
"us_gasoline",2002-12-09,8.854
"us_gasoline",2002-12-16,9.063
"us_gasoline",2002-12-23,8.989
"us_gasoline",2002-12-30,8.411
"us_gasoline",2003-01-06,8.335
"us_gasoline",2003-01-13,8.645
"us_gasoline",2003-01-20,8.793
"us_gasoline",2003-01-27,8.551
"us_gasoline",2003-02-03,8.106
"us_gasoline",2003-02-10,8.454
"us_gasoline",2003-02-17,8.619
"us_gasoline",2003-02-24,8.421
"us_gasoline",2003-03-03,9.02
"us_gasoline",2003-03-10,8.596
"us_gasoline",2003-03-17,8.666
"us_gasoline",2003-03-24,8.284
"us_gasoline",2003-03-31,8.458
"us_gasoline",2003-04-07,8.64
"us_gasoline",2003-04-14,8.737
"us_gasoline",2003-04-21,8.358
"us_gasoline",2003-04-28,8.834
"us_gasoline",2003-05-05,8.894
"us_gasoline",2003-05-12,8.992
"us_gasoline",2003-05-19,9.299
"us_gasoline",2003-05-26,8.516
"us_gasoline",2003-06-02,8.529
"us_gasoline",2003-06-09,8.88
"us_gasoline",2003-06-16,8.833
"us_gasoline",2003-06-23,9.476
"us_gasoline",2003-06-30,9.05
"us_gasoline",2003-07-07,8.763
"us_gasoline",2003-07-14,9.177
"us_gasoline",2003-07-21,9.563
"us_gasoline",2003-07-28,9.303
"us_gasoline",2003-08-04,9.381
"us_gasoline",2003-08-11,9.325
"us_gasoline",2003-08-18,9.668
"us_gasoline",2003-08-25,9.337
"us_gasoline",2003-09-01,8.886
"us_gasoline",2003-09-08,8.974
"us_gasoline",2003-09-15,9.166
"us_gasoline",2003-09-22,8.69
"us_gasoline",2003-09-29,9.19
"us_gasoline",2003-10-06,9.156
"us_gasoline",2003-10-13,8.754
"us_gasoline",2003-10-20,9.413
"us_gasoline",2003-10-27,9.316
"us_gasoline",2003-11-03,8.995
"us_gasoline",2003-11-10,9.232
"us_gasoline",2003-11-17,8.725
"us_gasoline",2003-11-24,8.979
"us_gasoline",2003-12-01,8.776
"us_gasoline",2003-12-08,8.93
"us_gasoline",2003-12-15,9.166
"us_gasoline",2003-12-22,8.726
"us_gasoline",2003-12-29,8.686
"us_gasoline",2004-01-05,8.411
"us_gasoline",2004-01-12,8.426
"us_gasoline",2004-01-19,8.543
"us_gasoline",2004-01-26,8.514
"us_gasoline",2004-02-02,8.627
"us_gasoline",2004-02-09,8.727
"us_gasoline",2004-02-16,8.796
"us_gasoline",2004-02-23,8.97
"us_gasoline",2004-03-01,8.968
"us_gasoline",2004-03-08,9.044
"us_gasoline",2004-03-15,8.818
"us_gasoline",2004-03-22,8.731
"us_gasoline",2004-03-29,9.249
"us_gasoline",2004-04-05,9.338
"us_gasoline",2004-04-12,8.973
"us_gasoline",2004-04-19,9.255
"us_gasoline",2004-04-26,8.926
"us_gasoline",2004-05-03,9.373
"us_gasoline",2004-05-10,9.119
"us_gasoline",2004-05-17,9.154
"us_gasoline",2004-05-24,9.259
"us_gasoline",2004-05-31,9.045
"us_gasoline",2004-06-07,9.219
"us_gasoline",2004-06-14,9.194
"us_gasoline",2004-06-21,9.199
"us_gasoline",2004-06-28,9.398
"us_gasoline",2004-07-05,9.3
"us_gasoline",2004-07-12,8.84
"us_gasoline",2004-07-19,9.31
"us_gasoline",2004-07-26,9.263
"us_gasoline",2004-08-02,9.472
"us_gasoline",2004-08-09,9.521
"us_gasoline",2004-08-16,9.424
"us_gasoline",2004-08-23,9.267
"us_gasoline",2004-08-30,9.453
"us_gasoline",2004-09-06,9.234
"us_gasoline",2004-09-13,9.005
"us_gasoline",2004-09-20,8.922
"us_gasoline",2004-09-27,8.915
"us_gasoline",2004-10-04,8.917
"us_gasoline",2004-10-11,9.177
"us_gasoline",2004-10-18,8.883
"us_gasoline",2004-10-25,8.977
"us_gasoline",2004-11-01,9.217
"us_gasoline",2004-11-08,9.237
"us_gasoline",2004-11-15,8.988
"us_gasoline",2004-11-22,9.204
"us_gasoline",2004-11-29,9.107
"us_gasoline",2004-12-06,9.268
"us_gasoline",2004-12-13,9.068
"us_gasoline",2004-12-20,9.329
"us_gasoline",2004-12-27,9.287
"us_gasoline",2005-01-03,8.71
"us_gasoline",2005-01-10,8.695
"us_gasoline",2005-01-17,8.881
"us_gasoline",2005-01-24,8.848
"us_gasoline",2005-01-31,8.837
"us_gasoline",2005-02-07,8.825
"us_gasoline",2005-02-14,8.898
"us_gasoline",2005-02-21,8.884
"us_gasoline",2005-02-28,9.014
