"unique_id","ds","y"
"labour",1987-03-01,7836.2
"labour",1987-04-01,7761.6
"labour",1987-05-01,7738.7
"labour",1987-06-01,7732
"labour",1987-07-01,7785.7
"labour",1987-08-01,7694.4
"labour",1987-09-01,7784.1
"labour",1987-10-01,7762.8
"labour",1987-11-01,7749.3
"labour",1987-12-01,7951.3
"labour",1988-01-01,7815.6
"labour",1988-02-01,7892.1
"labour",1988-03-01,8042.7
"labour",1988-04-01,8028.2
"labour",1988-05-01,7947.9
"labour",1988-06-01,7947.3
"labour",1988-07-01,7901.8
"labour",1988-08-01,7892.1
"labour",1988-09-01,8057.7
"labour",1988-10-01,7985.2
"labour",1988-11-01,7997.1
"labour",1988-12-01,8186.2
"labour",1989-01-01,8017.3
"labour",1989-02-01,8167.8
"labour",1989-03-01,8184.5
"labour",1989-04-01,8199.4
"labour",1989-05-01,8247.8
"labour",1989-06-01,8197.9
"labour",1989-07-01,8235.1
"labour",1989-08-01,8197
"labour",1989-09-01,8355.7
"labour",1989-10-01,8275.1
"labour",1989-11-01,8317.5
"labour",1989-12-01,8443.5
"labour",1990-01-01,8263
"labour",1990-02-01,8402.8
"labour",1990-03-01,8426.4
"labour",1990-04-01,8428.5
"labour",1990-05-01,8466.5
"labour",1990-06-01,8451.8
"labour",1990-07-01,8502.3
"labour",1990-08-01,8412.5
"labour",1990-09-01,8553.2
"labour",1990-10-01,8477.5
"labour",1990-11-01,8479.4
"labour",1990-12-01,8645.7
"labour",1991-01-01,8263
"labour",1991-02-01,8436.4
"labour",1991-03-01,8199.393
"labour",1991-04-01,8323.465
"labour",1991-05-01,8606.8
"labour",1991-06-01,8199.389
"labour",1991-07-01,8480.8
"labour",1991-08-01,8425.7
"labour",1991-09-01,8630
"labour",1991-10-01,8489.4
"labour",1991-11-01,8491.6
"labour",1991-12-01,8699.8
"labour",1992-01-01,8530.5
"labour",1992-02-01,8648.6
"labour",1992-03-01,8653.6
"labour",1992-04-01,8607.3
"labour",1992-05-01,8607.9
"labour",1992-06-01,8615.5
"labour",1992-07-01,8667.9
"labour",1992-08-01,8585.7
"labour",1992-09-01,8686.8
"labour",1992-10-01,8627.4
"labour",1992-11-01,8552
"labour",1992-12-01,8738.7
"labour",1993-01-01,8543.6
"labour",1993-02-01,8583.2
"labour",1993-03-01,8643.6
"labour",1993-04-01,8519.6
"labour",1993-05-01,8573.4
"labour",1993-06-01,8591.5
"labour",1993-07-01,8573.1
"labour",1993-08-01,8537
"labour",1993-09-01,8712.5
"labour",1993-10-01,8668.2
"labour",1993-11-01,8662.7
"labour",1993-12-01,8816.7
"labour",1994-01-01,8656
"labour",1994-02-01,8759
"labour",1994-03-01,8787.4
"labour",1994-04-01,8718.7
"labour",1994-05-01,8729.1
"labour",1994-06-01,8731.9
"labour",1994-07-01,8788.9
"labour",1994-08-01,8683.5
"labour",1994-09-01,8918.1
"labour",1994-10-01,8788.1
"labour",1994-11-01,8789.3
"labour",1994-12-01,8963.8
"labour",1995-01-01,8807.1
"labour",1995-02-01,8976.3
"labour",1995-03-01,8980.3
"labour",1995-04-01,8973.7
"labour",1995-05-01,8984.4
"labour",1995-06-01,8998.4
"labour",1995-07-01,9003.1
"labour",1995-08-01,8939.6
