"unique_id","ds","y"
"Canadian gas production",1989-11-01,11.6377
"Canadian gas production",1989-12-01,12.908
"Canadian gas production",1990-01-01,12.508
"Canadian gas production",1990-02-01,11.1611
"Canadian gas production",1990-03-01,11.5871
"Canadian gas production",1990-04-01,11.1003
"Canadian gas production",1990-05-01,10.9631
"Canadian gas production",1990-06-01,10.1271
"Canadian gas production",1990-07-01,10.5513
"Canadian gas production",1990-08-01,10.4668
"Canadian gas production",1990-09-01,10.271
"Canadian gas production",1990-10-01,11.992
"Canadian gas production",1990-11-01,12.135
"Canadian gas production",1990-12-01,13.4248
"Canadian gas production",1991-01-01,13.25
"Canadian gas production",1991-02-01,11.341
"Canadian gas production",1991-03-01,12.4856
"Canadian gas production",1991-04-01,11.9009
"Canadian gas production",1991-05-01,11.3834
"Canadian gas production",1991-06-01,10.8104
"Canadian gas production",1991-07-01,10.6474
"Canadian gas production",1991-08-01,10.5999
"Canadian gas production",1991-09-01,10.7973
"Canadian gas production",1991-10-01,12.4401
"Canadian gas production",1991-11-01,12.9722
"Canadian gas production",1991-12-01,13.8099
"Canadian gas production",1992-01-01,13.2705
"Canadian gas production",1992-02-01,12.7163
"Canadian gas production",1992-03-01,13.1994
"Canadian gas production",1992-04-01,12.7235
"Canadian gas production",1992-05-01,12.5501
"Canadian gas production",1992-06-01,11.5166
"Canadian gas production",1992-07-01,12.1364
"Canadian gas production",1992-08-01,12.6521
"Canadian gas production",1992-09-01,12.3929
"Canadian gas production",1992-10-01,13.382
"Canadian gas production",1992-11-01,14.0785
"Canadian gas production",1992-12-01,14.7586
"Canadian gas production",1993-01-01,14.3785
"Canadian gas production",1993-02-01,13.3347
"Canadian gas production",1993-03-01,14.7308
"Canadian gas production",1993-04-01,14.2616
"Canadian gas production",1993-05-01,13.2363
"Canadian gas production",1993-06-01,13.0995
"Canadian gas production",1993-07-01,14.0387
"Canadian gas production",1993-08-01,13.9153
"Canadian gas production",1993-09-01,13.4265
"Canadian gas production",1993-10-01,14.4461
"Canadian gas production",1993-11-01,14.5121
"Canadian gas production",1993-12-01,15.2108
"Canadian gas production",1994-01-01,15.8034
"Canadian gas production",1994-02-01,14.1257
"Canadian gas production",1994-03-01,15.3173
"Canadian gas production",1994-04-01,14.7663
"Canadian gas production",1994-05-01,14.7614
"Canadian gas production",1994-06-01,14.3623
"Canadian gas production",1994-07-01,14.8726
"Canadian gas production",1994-08-01,15.1548
"Canadian gas production",1994-09-01,14.3091
"Canadian gas production",1994-10-01,15.4411
"Canadian gas production",1994-11-01,15.7134
"Canadian gas production",1994-12-01,16.4601
"Canadian gas production",1995-01-01,16.7395
"Canadian gas production",1995-02-01,14.7929
"Canadian gas production",1995-03-01,16.5547
"Canadian gas production",1995-04-01,15.922
"Canadian gas production",1995-05-01,15.6568
"Canadian gas production",1995-06-01,15.0057
"Canadian gas production",1995-07-01,15.3499
"Canadian gas production",1995-08-01,15.5324
"Canadian gas production",1995-09-01,15.0938
"Canadian gas production",1995-10-01,16.2678
"Canadian gas production",1995-11-01,16.1945
"Canadian gas production",1995-12-01,16.9076
"Canadian gas production",1996-01-01,17.1467
"Canadian gas production",1996-02-01,15.6931
"Canadian gas production",1996-03-01,16.7081
"Canadian gas production",1996-04-01,16.0887
"Canadian gas production",1996-05-01,16.4114
"Canadian gas production",1996-06-01,15.367
"Canadian gas production",1996-07-01,16.1433
"Canadian gas production",1996-08-01,16.0633
"Canadian gas production",1996-09-01,15.519
"Canadian gas production",1996-10-01,16.2804
"Canadian gas production",1996-11-01,16.2668
"Canadian gas production",1996-12-01,17.2538
"Canadian gas production",1997-01-01,17.2706
"Canadian gas production",1997-02-01,15.227
"Canadian gas production",1997-03-01,16.6409
"Canadian gas production",1997-04-01,16.6364
"Canadian gas production",1997-05-01,16.5376
"Canadian gas production",1997-06-01,15.5824
"Canadian gas production",1997-07-01,16.3594
"Canadian gas production",1997-08-01,16.352
"Canadian gas production",1997-09-01,16.3419
"Canadian gas production",1997-10-01,16.78
"Canadian gas production",1997-11-01,16.3885
"Canadian gas production",1997-12-01,17.3255
"Canadian gas production",1998-01-01,17.9166
"Canadian gas production",1998-02-01,15.8428
"Canadian gas production",1998-03-01,17.4344
"Canadian gas production",1998-04-01,16.7057
"Canadian gas production",1998-05-01,16.7056
"Canadian gas production",1998-06-01,15.7834
"Canadian gas production",1998-07-01,16.7918
"Canadian gas production",1998-08-01,16.7767
"Canadian gas production",1998-09-01,16.3921
"Canadian gas production",1998-10-01,17.1515
"Canadian gas production",1998-11-01,17.0122
"Canadian gas production",1998-12-01,17.8951
"Canadian gas production",1999-01-01,18.4914
"Canadian gas production",1999-02-01,16.2204
"Canadian gas production",1999-03-01,17.7152
"Canadian gas production",1999-04-01,17.2472
"Canadian gas production",1999-05-01,17.6876
"Canadian gas production",1999-06-01,16.241
"Canadian gas production",1999-07-01,17.5451
"Canadian gas production",1999-08-01,17.2933
"Canadian gas production",1999-09-01,16.7712
"Canadian gas production",1999-10-01,17.5667
"Canadian gas production",1999-11-01,17.3221
"Canadian gas production",1999-12-01,18.2621
"Canadian gas production",2000-01-01,18.5308
"Canadian gas production",2000-02-01,17.3892
"Canadian gas production",2000-03-01,18.0225
"Canadian gas production",2000-04-01,17.2604
"Canadian gas production",2000-05-01,17.8613
"Canadian gas production",2000-06-01,17.0309
"Canadian gas production",2000-07-01,17.6762
"Canadian gas production",2000-08-01,17.9805
"Canadian gas production",2000-09-01,17.2073
"Canadian gas production",2000-10-01,18.2651
"Canadian gas production",2000-11-01,18.3323
"Canadian gas production",2000-12-01,19.436
"Canadian gas production",2001-01-01,19.2651
"Canadian gas production",2001-02-01,17.479
"Canadian gas production",2001-03-01,18.6182
"Canadian gas production",2001-04-01,17.8869
"Canadian gas production",2001-05-01,18.5423
"Canadian gas production",2001-06-01,17.7207
"Canadian gas production",2001-07-01,18.5664
"Canadian gas production",2001-08-01,18.4185
"Canadian gas production",2001-09-01,17.4745
"Canadian gas production",2001-10-01,18.622
"Canadian gas production",2001-11-01,18.1237
"Canadian gas production",2001-12-01,18.7519
"Canadian gas production",2002-01-01,19.3208
"Canadian gas production",2002-02-01,17.2603
"Canadian gas production",2002-03-01,19.2879
"Canadian gas production",2002-04-01,18.2366
"Canadian gas production",2002-05-01,18.2397
"Canadian gas production",2002-06-01,17.5083
"Canadian gas production",2002-07-01,18.096
"Canadian gas production",2002-08-01,17.793
"Canadian gas production",2002-09-01,17.166
"Canadian gas production",2002-10-01,18.1118
"Canadian gas production",2002-11-01,18.1348
"Canadian gas production",2002-12-01,19.1301
"Canadian gas production",2003-01-01,19.235
"Canadian gas production",2003-02-01,17.2456
"Canadian gas production",2003-03-01,18.4135
"Canadian gas production",2003-04-01,17.4468
"Canadian gas production",2003-05-01,17.5597
"Canadian gas production",2003-06-01,16.8482
"Canadian gas production",2003-07-01,17.3844
"Canadian gas production",2003-08-01,17.5883
"Canadian gas production",2003-09-01,16.9053
"Canadian gas production",2003-10-01,17.792
"Canadian gas production",2003-11-01,17.72
"Canadian gas production",2003-12-01,19.144
"Canadian gas production",2004-01-01,19.2439
"Canadian gas production",2004-02-01,17.7823
"Canadian gas production",2004-03-01,18.3332
"Canadian gas production",2004-04-01,17.8475
"Canadian gas production",2004-05-01,18.0935
"Canadian gas production",2004-06-01,17.1657
"Canadian gas production",2004-07-01,17.8783
"Canadian gas production",2004-08-01,17.6412
"Canadian gas production",2004-09-01,16.9067
"Canadian gas production",2004-10-01,17.8268
"Canadian gas production",2004-11-01,17.8322
"Canadian gas production",2004-12-01,19.4526
"Canadian gas production",2005-01-01,19.5284
"Canadian gas production",2005-02-01,16.9441
